Date,Average Temperature,Minimum Temperature,Maximum Temperature,Day,Month,Year
2018-11-16,28.2,25,33,16,11,2018
2018-11-17,27.6,25,32,17,11,2018
2018-11-18,27.1,25,30,18,11,2018
2018-11-19,28.1,24,31,19,11,2018
2018-11-20,28.8,25,33,20,11,2018
2018-11-21,29,25,34,21,11,2018
2018-11-22,28.8,24,33,22,11,2018
2018-11-23,28.8,25,33,23,11,2018
2018-11-24,26.4,25,29,24,11,2018
2018-11-25,23.8,23,26,25,11,2018
2018-11-26,25.2,23,26,26,11,2018
2018-11-27,27.9,24,32,27,11,2018
2018-11-28,27.2,24,32,28,11,2018
2018-11-29,28.9,25,32,29,11,2018
2018-11-30,29.2,25,33,30,11,2018
2018-12-01,29.2,25,34,01,12,2018
2018-12-02,29.3,24,33,02,12,2018
2018-12-03,28.8,25,32,03,12,2018
2018-12-04,29.1,25,34,04,12,2018
2018-12-05,29.3,24,34,05,12,2018
2018-12-06,29.8,25,34,06,12,2018
2018-12-07,29.3,26,33,07,12,2018
2018-12-08,28.9,26,33,08,12,2018
2018-12-09,28.8,25,34,09,12,2018
2018-12-10,28.8,25,33,10,12,2018
2018-12-11,27.3,24,32,11,12,2018
2018-12-12,28.5,24,32,12,12,2018
2018-12-13,28,25,31,13,12,2018
2018-12-14,28.2,24,32,14,12,2018
2018-12-15,27.9,25,33,15,12,2018
2018-12-16,28.6,24,33,16,12,2018
2018-12-17,28,24,32,17,12,2018
2018-12-18,28.4,24,33,18,12,2018
2018-12-19,27.8,26,33,19,12,2018
2018-12-20,28.3,24,33,20,12,2018
2018-12-21,28.1,24,32,21,12,2018
2018-12-22,28.2,25,32,22,12,2018
2018-12-23,27.9,25,32,23,12,2018
2018-12-24,27.3,25,33,24,12,2018
2018-12-25,27.9,25,33,25,12,2018
2018-12-26,27,25,31,26,12,2018
2018-12-27,27.4,23,31,27,12,2018
2018-12-28,25.7,24,28,28,12,2018
2018-12-29,26.6,24,32,29,12,2018
2018-12-30,27.3,24,31,30,12,2018
2018-12-31,27.5,24,31,31,12,2018
2019-01-01,25.9,24,28,01,01,2019
2019-01-02,24.6,24,25,02,01,2019
2019-01-03,27.8,23,31,03,01,2019
2019-01-04,29.3,25,34,04,01,2019
2019-01-05,28.9,25,34,05,01,2019
2019-01-06,28.6,24,34,06,01,2019
2019-01-07,28.8,24,35,07,01,2019
2019-01-08,27.6,23,32,08,01,2019
2019-01-09,28.5,23,34,09,01,2019
2019-01-10,28.9,25,34,10,01,2019
2019-01-11,29,24,33,11,01,2019
2019-01-12,28.7,25,33,12,01,2019
2019-01-13,28.7,24,34,13,01,2019
2019-01-14,28.3,23,33,14,01,2019
2019-01-15,27.8,25,32,15,01,2019
2019-01-16,28.7,26,33,16,01,2019
2019-01-17,27.8,24,34,17,01,2019
2019-01-18,27.9,23,34,18,01,2019
2019-01-19,28.2,22,34,19,01,2019
2019-01-20,27.9,24,32,20,01,2019
2019-01-21,27.7,24,34,21,01,2019
2019-01-22,27.7,23,33,22,01,2019
2019-01-23,26.2,22,32,23,01,2019
2019-01-24,26.7,21,33,24,01,2019
2019-01-25,26.9,21,33,25,01,2019
2019-01-26,26.9,22,33,26,01,2019
2019-01-27,27.1,22,33,27,01,2019
2019-01-28,27.3,23,33,28,01,2019
2019-01-29,27.8,23,33,29,01,2019
2019-01-30,28.7,25,35,30,01,2019
2019-01-31,28.2,23,34,31,01,2019
2019-02-01,28.1,23,33,01,02,2019
2019-02-02,28.4,25,34,02,02,2019
2019-02-03,28.5,26,34,03,02,2019
2019-02-04,28.6,25,33,04,02,2019
2019-02-05,28.3,26,33,05,02,2019
2019-02-06,28.2,25,34,06,02,2019
2019-02-07,28.2,25,34,07,02,2019
2019-02-08,28.2,25,33,08,02,2019
2019-02-09,27.3,25,33,09,02,2019
2019-02-10,28.1,25,34,10,02,2019
2019-02-11,29.4,22,35,11,02,2019
2019-02-12,29,26,36,12,02,2019
2019-02-13,28.7,24,34,13,02,2019
2019-02-14,29,23,35,14,02,2019
2019-02-15,28.9,25,35,15,02,2019
2019-02-16,28.9,23,35,16,02,2019
2019-02-17,28.7,25,34,17,02,2019
2019-02-18,28.5,25,34,18,02,2019
2019-02-19,28.6,25,33,19,02,2019
2019-02-20,29.1,25,34,20,02,2019
2019-02-21,29.2,26,34,21,02,2019
2019-02-22,28.3,26,32,22,02,2019
2019-02-23,28.3,26,33,23,02,2019
2019-02-24,28.3,26,34,24,02,2019
2019-02-25,28.9,26,35,25,02,2019
2019-02-26,28.9,26,35,26,02,2019
2019-02-27,29.1,24,35,27,02,2019
2019-02-28,28.8,26,34,28,02,2019
2019-03-01,28.6,25,34,01,03,2019
2019-03-02,28,25,33,02,03,2019
2019-03-03,27.7,23,32,03,03,2019
2019-03-04,27.6,25,32,04,03,2019
2019-03-05,28,24,34,05,03,2019
2019-03-06,28.6,24,35,06,03,2019
2019-03-07,28.8,25,33,07,03,2019
2019-03-08,29.1,26,34,08,03,2019
2019-03-09,29.4,26,34,09,03,2019
2019-03-10,29.6,26,35,10,03,2019
2019-03-11,29.9,26,36,11,03,2019
2019-03-12,29.3,27,34,12,03,2019
2019-03-13,30.6,27,35,13,03,2019
2019-03-14,29.1,27,34,14,03,2019
2019-03-15,30.3,26,36,15,03,2019
2019-03-16,29.2,27,35,16,03,2019
2019-03-17,30.6,26,36,17,03,2019
2019-03-18,30.7,26,37,18,03,2019
2019-03-19,29.9,27,35,19,03,2019
2019-03-20,29.7,27,34,20,03,2019
2019-03-21,29.9,27,34,21,03,2019
2019-03-22,30.3,27,35,22,03,2019
2019-03-23,30.1,28,34,23,03,2019
2019-03-24,30.2,28,35,24,03,2019
2019-03-25,30.3,27,35,25,03,2019
2019-03-26,31,26,37,26,03,2019
2019-03-27,30.3,27,36,27,03,2019
2019-03-28,30,27,35,28,03,2019
2019-03-29,30.2,27,35,29,03,2019
2019-03-30,30.9,27,36,30,03,2019
2019-03-31,29.9,28,34,31,03,2019
2019-04-01,29.4,27,35,01,04,2019
2019-04-02,30.4,26,36,02,04,2019
2019-04-03,29.9,28,34,03,04,2019
2019-04-04,29.1,27,33,04,04,2019
2019-04-05,29.4,25,33,05,04,2019
2019-04-06,30.2,27,35,06,04,2019
2019-04-07,30.5,27,34,07,04,2019
2019-04-08,30.1,28,34,08,04,2019
2019-04-09,30.6,27,35,09,04,2019
2019-04-10,31.1,28,35,10,04,2019
2019-04-11,30.6,28,35,11,04,2019
2019-04-12,31.1,27,35,12,04,2019
2019-04-13,30.9,28,36,13,04,2019
2019-04-14,31.1,28,36,14,04,2019
2019-04-15,31.7,28,36,15,04,2019
2019-04-16,31.4,28,36,16,04,2019
2019-04-17,30.8,26,36,17,04,2019
2019-04-18,30.9,29,35,18,04,2019
2019-04-19,31.6,28,37,19,04,2019
2019-04-20,30.8,29,35,20,04,2019
2019-04-21,31.2,29,35,21,04,2019
2019-04-22,31.4,28,36,22,04,2019
2019-04-23,32.2,29,37,23,04,2019
2019-04-24,31.6,29,37,24,04,2019
2019-04-25,31.3,29,36,25,04,2019
2019-04-26,31.1,28,35,26,04,2019
2019-04-27,31.7,27,36,27,04,2019
2019-04-28,27.1,24,33,28,04,2019
2019-04-29,30.8,25,35,29,04,2019
2019-04-30,31.6,28,36,30,04,2019
2019-05-01,31.7,28,37,01,05,2019
2019-05-02,29.2,25,35,02,05,2019
2019-05-03,29.9,25,35,03,05,2019
2019-05-04,31.2,27,36,04,05,2019
2019-05-05,31.9,27,37,05,05,2019
2019-05-06,32.2,29,37,06,05,2019
2019-05-07,31.5,29,37,07,05,2019
2019-05-08,31.2,29,35,08,05,2019
2019-05-09,28.6,26,34,09,05,2019
2019-05-10,27.7,24,33,10,05,2019
2019-05-11,27.7,26,34,11,05,2019
2019-05-12,28.2,25,33,12,05,2019
2019-05-13,29.9,26,35,13,05,2019
2019-05-14,29.7,27,34,14,05,2019
2019-05-15,30.4,27,36,15,05,2019
2019-05-16,28.3,26,34,16,05,2019
2019-05-17,31.1,26,35,17,05,2019
2019-05-18,31,27,35,18,05,2019
2019-05-19,29.6,24,35,19,05,2019
2019-05-20,29.6,26,35,20,05,2019
2019-05-21,29.2,27,35,21,05,2019
2019-05-22,28.1,25,35,22,05,2019
2019-05-23,29.6,25,35,23,05,2019
2019-05-24,30.6,26,35,24,05,2019
2019-05-25,29.2,27,34,25,05,2019
2019-05-26,29,27,35,26,05,2019
2019-05-27,28.8,25,34,27,05,2019
2019-05-28,29.4,26,34,28,05,2019
2019-05-29,28,25,33,29,05,2019
2019-05-30,28.5,26,34,30,05,2019
2019-05-31,30.5,26,35,31,05,2019
2019-06-01,31.3,27,37,01,06,2019
2019-06-02,28.4,24,34,02,06,2019
2019-06-03,27.9,26,34,03,06,2019
2019-06-04,28.6,25,35,04,06,2019
2019-06-05,28.7,26,34,05,06,2019
2019-06-06,28.5,26,34,06,06,2019
2019-06-07,28.3,24,32,07,06,2019
2019-06-08,28.3,25,33,08,06,2019
2019-06-09,28.8,25,33,09,06,2019
2019-06-10,29.2,26,33,10,06,2019
2019-06-11,29.3,26,33,11,06,2019
2019-06-12,29.6,27,33,12,06,2019
2019-06-13,29.4,27,35,13,06,2019
2019-06-14,28.9,27,33,14,06,2019
2019-06-15,29.4,26,34,15,06,2019
2019-06-16,28.7,23,34,16,06,2019
2019-06-17,27.8,27,31,17,06,2019
2019-06-18,29.5,25,34,18,06,2019
2019-06-19,30.4,26,35,19,06,2019
2019-06-20,30.4,27,35,20,06,2019
2019-06-21,28.7,26,35,21,06,2019
2019-06-22,29.4,25,34,22,06,2019
2019-06-23,29.9,25,34,23,06,2019
2019-06-24,27.9,24,33,24,06,2019
2019-06-25,29.1,26,34,25,06,2019
2019-06-26,29.1,26,34,26,06,2019
2019-06-27,29.6,26,33,27,06,2019
2019-06-28,27.7,25,31,28,06,2019
2019-06-29,28.6,26,32,29,06,2019
2019-06-30,28.6,27,32,30,06,2019
2019-07-01,27.6,25,32,01,07,2019
2019-07-02,28.3,26,33,02,07,2019
2019-07-03,25.6,24,28,03,07,2019
2019-07-04,26.8,23,31,04,07,2019
2019-07-05,28.7,25,33,05,07,2019
2019-07-06,28.7,25,33,06,07,2019
2019-07-07,28.9,26,33,07,07,2019
2019-07-08,29.3,26,34,08,07,2019
2019-07-09,29.8,26,34,09,07,2019
2019-07-10,30.1,26,34,10,07,2019
2019-07-11,30.7,27,35,11,07,2019
2019-07-12,30.4,27,34,12,07,2019
2019-07-13,29.6,23,35,13,07,2019
2019-07-14,29.4,26,35,14,07,2019
2019-07-15,29.3,27,35,15,07,2019
2019-07-16,27.8,24,33,16,07,2019
2019-07-17,26.6,24,31,17,07,2019
2019-07-18,28.6,25,32,18,07,2019
2019-07-19,28.2,26,32,19,07,2019
2019-07-20,28.8,27,33,20,07,2019
2019-07-21,29.8,26,34,21,07,2019
2019-07-22,28.4,26,34,22,07,2019
2019-07-23,28.7,25,34,23,07,2019
2019-07-24,28.2,24,34,24,07,2019
2019-07-25,26.6,24,32,25,07,2019
2019-07-26,28.1,25,34,26,07,2019
2019-07-27,27.2,23,33,27,07,2019
2019-07-28,27.3,24,33,28,07,2019
2019-07-29,26.9,23,33,29,07,2019
2019-07-30,28.7,25,33,30,07,2019
2019-07-31,28.3,24,34,31,07,2019
2019-08-01,28.1,26,33,01,08,2019
2019-08-02,26.4,25,30,02,08,2019
2019-08-03,27.4,25,31,03,08,2019
2019-08-04,28.1,25,31,04,08,2019
2019-08-05,27.1,25,31,05,08,2019
2019-08-06,25.8,24,30,06,08,2019
2019-08-07,26.4,24,29,07,08,2019
2019-08-08,26.6,24,30,08,08,2019
2019-08-09,26.4,24,29,09,08,2019
2019-08-10,27.9,24,31,10,08,2019
2019-08-11,27.3,26,29,11,08,2019
2019-08-12,29.2,26,34,12,08,2019
2019-08-13,29,26,32,13,08,2019
2019-08-14,29.7,26,34,14,08,2019
2019-08-15,29.6,27,34,15,08,2019
2019-08-16,28.7,26,33,16,08,2019
2019-08-17,27.4,26,32,17,08,2019
2019-08-18,29.6,25,34,18,08,2019
2019-08-19,29.8,26,35,19,08,2019
2019-08-20,28.8,26,33,20,08,2019
2019-08-21,27.7,25,34,21,08,2019
2019-08-22,27.7,26,31,22,08,2019
2019-08-23,28.5,25,33,23,08,2019
2019-08-24,28.6,25,33,24,08,2019
2019-08-25,27.6,26,32,25,08,2019
2019-08-26,28.3,25,32,26,08,2019
2019-08-27,29.4,25,34,27,08,2019
2019-08-28,29.1,26,34,28,08,2019
2019-08-29,26.1,24,30,29,08,2019
2019-08-30,27.6,25,32,30,08,2019
2019-08-31,29,25,33,31,08,2019
2019-09-01,28.1,25,32,01,09,2019
2019-09-02,27.8,25,31,02,09,2019
2019-09-03,27.3,25,30,03,09,2019
2019-09-04,26.1,24,30,04,09,2019
2019-09-05,26.9,25,32,05,09,2019
2019-09-06,28.4,25,33,06,09,2019
2019-09-07,28.5,25,33,07,09,2019
2019-09-08,27.3,25,31,08,09,2019
2019-09-09,28.4,26,32,09,09,2019
2019-09-10,28.9,25,32,10,09,2019
2019-09-11,29.8,26,34,11,09,2019
2019-09-12,29.7,26,34,12,09,2019
2019-09-13,26.4,25,30,13,09,2019
2019-09-14,26.7,23,31,14,09,2019
2019-09-15,26.2,25,29,15,09,2019
2019-09-16,26.9,24,31,16,09,2019
2019-09-17,27.5,26,30,17,09,2019
2019-09-18,26,25,29,18,09,2019
2019-09-19,27.1,25,31,19,09,2019
2019-09-20,27.3,25,31,20,09,2019
2019-09-21,26.6,24,31,21,09,2019
2019-09-22,27,25,30,22,09,2019
2019-09-23,27.4,24,33,23,09,2019
2019-09-24,29.6,24,33,24,09,2019
2019-09-25,29.7,26,35,25,09,2019
2019-09-26,27.2,23,34,26,09,2019
2019-09-27,27.9,24,34,27,09,2019
2019-09-28,27.6,25,33,28,09,2019
2019-09-29,28.2,24,34,29,09,2019
2019-09-30,27.4,25,31,30,09,2019
2019-10-01,27.7,24,32,01,10,2019
2019-10-02,27.4,25,32,02,10,2019
2019-10-03,27.8,24,33,03,10,2019
2019-10-04,27.2,24,33,04,10,2019
2019-10-05,28.2,23,34,05,10,2019
2019-10-06,26.4,24,32,06,10,2019
2019-10-07,29,23,32,07,10,2019
2019-10-08,29.3,25,33,08,10,2019
2019-10-09,26.6,24,32,09,10,2019
2019-10-10,28.3,24,33,10,10,2019
2019-10-11,29.2,25,33,11,10,2019
2019-10-12,27.9,26,33,12,10,2019
2019-10-13,27.5,25,33,13,10,2019
2019-10-14,28.7,24,34,14,10,2019
2019-10-15,29.2,25,34,15,10,2019
2019-10-16,28.6,25,35,16,10,2019
2019-10-17,28.8,25,34,17,10,2019
2019-10-18,27.4,25,34,18,10,2019
2019-10-19,28.8,25,33,19,10,2019
2019-10-20,29.1,26,34,20,10,2019
2019-10-21,28.6,25,32,21,10,2019
2019-10-22,29.4,26,33,22,10,2019
2019-10-23,29.1,27,33,23,10,2019
2019-10-24,29.4,27,34,24,10,2019
2019-10-25,29.1,26,33,25,10,2019
2019-10-26,28.8,26,35,26,10,2019
2019-10-27,29.1,25,35,27,10,2019
2019-10-28,28.2,24,34,28,10,2019
2019-10-29,29.3,24,34,29,10,2019
2019-10-30,29.6,26,34,30,10,2019
2019-10-31,26.9,25,30,31,10,2019
2019-11-01,28.8,25,33,01,11,2019
2019-11-02,27.9,25,31,02,11,2019
2019-11-03,27.3,25,31,03,11,2019
2019-11-04,28.9,26,32,04,11,2019
2019-11-05,28.2,23,34,05,11,2019
2019-11-06,27.1,25,30,06,11,2019
2019-11-07,27.9,25,32,07,11,2019
2019-11-08,27.8,25,33,08,11,2019
2019-11-09,26.7,24,31,09,11,2019
2019-11-10,25.4,23,28,10,11,2019
2019-11-11,23.2,23,25,11,11,2019
2019-11-12,27.6,22,32,12,11,2019
2019-11-13,27.9,24,32,13,11,2019
2019-11-14,27.5,25,32,14,11,2019
2019-11-15,28.1,21,33,15,11,2019
2019-11-16,28.1,25,31,16,11,2019
2019-11-17,27.8,24,31,17,11,2019
2019-11-18,27.7,25,32,18,11,2019
2019-11-19,27.9,24,33,19,11,2019
2019-11-20,27.8,23,32,20,11,2019
2019-11-21,27.8,24,32,21,11,2019
2019-11-22,27.6,23,32,22,11,2019
2019-11-23,27.2,23,33,23,11,2019
2019-11-24,28.3,24,33,24,11,2019
2019-11-25,28.3,25,33,25,11,2019
2019-11-26,28.6,24,34,26,11,2019
2019-11-27,28.9,24,33,27,11,2019
2019-11-28,29.1,25,34,28,11,2019
2019-11-29,28.7,24,34,29,11,2019
2019-11-30,28.6,24,34,30,11,2019
2019-12-01,27.9,25,33,01,12,2019
2019-12-02,27.2,23,31,02,12,2019
2019-12-03,24.9,23,29,03,12,2019
2019-12-04,25.3,20,29,04,12,2019
2019-12-05,25.6,20,30,05,12,2019
2019-12-06,24.9,21,31,06,12,2019
2019-12-07,25.2,19,29,07,12,2019
2019-12-08,25.6,20,31,08,12,2019
2019-12-09,25.8,20,32,09,12,2019
2019-12-10,25.8,21,31,10,12,2019
2019-12-11,26.2,22,32,11,12,2019
2019-12-12,26.1,22,31,12,12,2019
2019-12-13,26.9,22,33,13,12,2019
2019-12-14,27.8,22,32,14,12,2019
2019-12-15,28.4,23,34,15,12,2019
2019-12-16,28.8,24,33,16,12,2019
2019-12-17,28.6,23,33,17,12,2019
2019-12-18,28.5,25,34,18,12,2019
2019-12-19,27.9,24,32,19,12,2019
2019-12-20,27.1,24,32,20,12,2019
2019-12-21,27.6,23,33,21,12,2019
2019-12-22,27.8,23,33,22,12,2019
2019-12-23,27.8,23,33,23,12,2019
2019-12-24,27.6,23,33,24,12,2019
2019-12-25,27.6,22,32,25,12,2019
2019-12-26,27.1,24,31,26,12,2019
2019-12-27,26.8,24,33,27,12,2019
2019-12-28,26.2,23,31,28,12,2019
2019-12-29,27.2,22,32,29,12,2019
2019-12-30,28.5,24,33,30,12,2019
2019-12-31,28.4,24,34,31,12,2019
2020-01-01,28.6,22,35,01,01,2020
2020-01-02,28.9,23,35,02,01,2020
2020-01-03,28.6,24,34,03,01,2020
2020-01-04,27.4,24,33,04,01,2020
2020-01-05,27.3,23,33,05,01,2020
2020-01-06,28.6,23,34,06,01,2020
2020-01-07,29.4,24,35,07,01,2020
2020-01-08,28.6,25,35,08,01,2020
2020-01-09,28.7,24,35,09,01,2020
2020-01-10,28.9,24,34,10,01,2020
2020-01-11,27.9,24,32,11,01,2020
2020-01-12,27,24,32,12,01,2020
2020-01-13,27.7,23,34,13,01,2020
2020-01-14,26.9,22,34,14,01,2020
2020-01-15,27.9,22,34,15,01,2020
2020-01-16,28.4,23,34,16,01,2020
2020-01-17,27.9,24,34,17,01,2020
2020-01-18,27.2,24,32,18,01,2020
2020-01-19,27.8,23,34,19,01,2020
2020-01-20,28.9,23,34,20,01,2020
2020-01-21,29.4,25,35,21,01,2020
2020-01-22,29,24,34,22,01,2020
2020-01-23,28.7,25,34,23,01,2020
2020-01-24,28.5,23,35,24,01,2020
2020-01-25,28.2,25,33,25,01,2020
2020-01-26,27.9,24,33,26,01,2020
2020-01-27,27.2,25,32,27,01,2020
2020-01-28,27.1,24,32,28,01,2020
2020-01-29,27.6,24,33,29,01,2020
2020-01-30,27.4,24,33,30,01,2020
2020-01-31,27.1,23,31,31,01,2020
2020-02-01,26.9,24,32,01,02,2020
2020-02-02,26.4,22,32,02,02,2020
2020-02-03,27.3,21,33,03,02,2020
2020-02-04,27.7,22,35,04,02,2020
2020-02-05,27.4,22,34,05,02,2020
2020-02-06,27.3,22,32,06,02,2020
2020-02-07,27.6,23,35,07,02,2020
2020-02-08,28.7,22,35,08,02,2020
2020-02-09,28.1,25,32,09,02,2020
2020-02-10,28.2,23,33,10,02,2020
2020-02-11,29.7,23,35,11,02,2020
2020-02-12,29.4,26,35,12,02,2020
2020-02-13,28.8,26,35,13,02,2020
2020-02-14,27.8,25,32,14,02,2020
2020-02-15,28.4,25,32,15,02,2020
2020-02-16,29.1,24,35,16,02,2020
2020-02-17,28.3,24,36,17,02,2020
2020-02-18,28.1,25,33,18,02,2020
2020-02-19,27.8,22,35,19,02,2020
2020-02-20,28.6,23,34,20,02,2020
2020-02-21,28.7,23,35,21,02,2020
2020-02-22,28.6,22,35,22,02,2020
2020-02-23,27.9,23,35,23,02,2020
2020-02-24,28.3,22,35,24,02,2020
2020-02-25,28.9,23,34,25,02,2020
2020-02-26,29.1,24,36,26,02,2020
2020-02-27,28.9,24,35,27,02,2020
2020-02-28,28.7,23,35,28,02,2020
2020-02-29,29.1,25,34,29,02,2020
2020-03-01,29.5,26,35,01,03,2020
2020-03-02,29.7,26,36,02,03,2020
2020-03-03,29.2,26,35,03,03,2020
2020-03-04,28.9,26,34,04,03,2020
2020-03-05,29.1,26,34,05,03,2020
2020-03-06,28.6,26,34,06,03,2020
2020-03-07,28.7,26,35,07,03,2020
2020-03-08,29.7,26,35,08,03,2020
2020-03-09,29.6,27,35,09,03,2020
2020-03-10,29.9,27,35,10,03,2020
2020-03-11,29,27,33,11,03,2020
2020-03-12,30.2,26,36,12,03,2020
2020-03-13,29.2,26,34,13,03,2020
2020-03-14,28.3,27,34,14,03,2020
2020-03-15,30.4,26,36,15,03,2020
2020-03-16,30.3,26,37,16,03,2020
2020-03-17,29.9,26,36,17,03,2020
2020-03-18,29.6,26,35,18,03,2020
2020-03-19,29.6,27,35,19,03,2020
2020-03-20,29.3,26,34,20,03,2020
2020-03-21,29.5,26,35,21,03,2020
2020-03-22,29.4,26,34,22,03,2020
2020-03-23,29.2,27,34,23,03,2020
2020-03-24,29.4,26,34,24,03,2020
2020-03-25,29.7,27,35,25,03,2020
2020-03-26,29.7,27,34,26,03,2020
2020-03-27,29.4,26,35,27,03,2020
2020-03-28,29.4,27,33,28,03,2020
2020-03-29,29.9,27,35,29,03,2020
2020-03-30,30.2,27,35,30,03,2020
2020-03-31,30.6,27,35,31,03,2020
2020-04-01,30.4,27,35,01,04,2020
2020-04-02,30.6,27,36,02,04,2020
2020-04-03,31.1,28,37,03,04,2020
2020-04-04,30.8,27,36,04,04,2020
2020-04-05,31.3,27,38,05,04,2020
2020-04-06,30.7,27,35,06,04,2020
2020-04-07,30,28,34,07,04,2020
2020-04-08,29.8,27,34,08,04,2020
2020-04-09,29.6,26,35,09,04,2020
2020-04-10,29.2,26,35,10,04,2020
2020-04-11,29.9,27,33,11,04,2020
2020-04-12,30.1,28,34,12,04,2020
2020-04-13,27.5,26,31,13,04,2020
2020-04-14,28.6,26,34,14,04,2020
2020-04-15,29.3,25,35,15,04,2020
2020-04-16,30.2,26,35,16,04,2020
2020-04-17,29.9,27,35,17,04,2020
2020-04-18,30.2,26,35,18,04,2020
2020-04-19,30.7,27,35,19,04,2020
2020-04-20,30.6,28,36,20,04,2020
2020-04-21,30.9,27,37,21,04,2020
2020-04-22,31.1,27,35,22,04,2020
2020-04-23,32,29,37,23,04,2020
2020-04-24,29.7,28,37,24,04,2020
2020-04-25,28.9,25,37,25,04,2020
2020-04-26,28.2,25,35,26,04,2020
2020-04-27,29.3,25,35,27,04,2020
2020-04-28,29.8,26,36,28,04,2020
2020-04-29,31,26,36,29,04,2020
2020-04-30,31.3,27,36,30,04,2020
2020-05-01,31.1,27,36,01,05,2020
2020-05-02,30.4,28,34,02,05,2020
2020-05-03,31.2,28,36,03,05,2020
2020-05-04,31.1,28,35,04,05,2020
2020-05-05,31.4,29,36,05,05,2020
2020-05-06,31.7,29,36,06,05,2020
2020-05-07,31.6,28,35,07,05,2020
2020-05-08,31.6,29,36,08,05,2020
2020-05-09,31.9,29,37,09,05,2020
2020-05-10,32,29,36,10,05,2020
2020-05-11,31.8,30,36,11,05,2020
2020-05-12,31.9,29,37,12,05,2020
2020-05-13,32,29,37,13,05,2020
2020-05-14,31.9,29,37,14,05,2020
2020-05-15,31.4,29,36,15,05,2020
2020-05-16,30.9,25,36,16,05,2020
2020-05-17,31.1,29,36,17,05,2020
2020-05-18,31.9,28,37,18,05,2020
2020-05-19,30.3,25,38,19,05,2020
2020-05-20,28.8,27,33,20,05,2020
2020-05-21,31.7,26,36,21,05,2020
2020-05-22,30.9,28,36,22,05,2020
2020-05-23,29.1,27,33,23,05,2020
2020-05-24,30.1,27,35,24,05,2020
2020-05-25,28.4,26,35,25,05,2020
2020-05-26,31.6,26,36,26,05,2020
2020-05-27,29.9,23,35,27,05,2020
2020-05-28,29.1,27,34,28,05,2020
2020-05-29,29.1,26,34,29,05,2020
2020-05-30,28,25,34,30,05,2020
2020-05-31,29.9,26,33,31,05,2020
2020-06-01,29.1,24,36,01,06,2020
2020-06-02,27.9,24,33,02,06,2020
2020-06-03,28.7,25,35,03,06,2020
2020-06-04,27.4,25,33,04,06,2020
2020-06-05,28.7,25,33,05,06,2020
2020-06-06,28.7,26,32,06,06,2020
2020-06-07,30.2,27,35,07,06,2020
2020-06-08,31.1,26,35,08,06,2020
2020-06-09,29.7,24,34,09,06,2020
2020-06-10,26.7,25,32,10,06,2020
2020-06-11,28.9,25,32,11,06,2020
2020-06-12,30,25,34,12,06,2020
2020-06-13,28.2,25,35,13,06,2020
2020-06-14,26.8,25,32,14,06,2020
2020-06-15,27.6,25,33,15,06,2020
2020-06-16,28,24,33,16,06,2020
2020-06-17,27.9,25,34,17,06,2020
2020-06-18,30.3,26,35,18,06,2020
2020-06-19,29.7,27,34,19,06,2020
2020-06-20,29.6,26,35,20,06,2020
2020-06-21,27.1,25,33,21,06,2020
2020-06-22,29.3,25,34,22,06,2020
2020-06-23,30.4,26,35,23,06,2020
2020-06-24,28.6,25,35,24,06,2020
2020-06-25,26.9,25,32,25,06,2020
2020-06-26,28.1,25,34,26,06,2020
2020-06-27,29.1,25,33,27,06,2020
2020-06-28,26.8,25,32,28,06,2020
2020-06-29,26.1,24,30,29,06,2020
2020-06-30,26.9,25,31,30,06,2020
2020-07-01,28.3,25,32,01,07,2020
2020-07-02,27.7,24,32,02,07,2020
2020-07-03,27.4,25,29,03,07,2020
2020-07-04,28.7,26,33,04,07,2020
2020-07-05,28.1,24,33,05,07,2020
2020-07-06,28.1,26,30,06,07,2020
2020-07-07,29.6,27,33,07,07,2020
2020-07-08,26.6,24,31,08,07,2020
2020-07-09,29.8,24,34,09,07,2020
2020-07-10,28.8,27,34,10,07,2020
2020-07-11,29.3,26,34,11,07,2020
2020-07-12,28.3,25,34,12,07,2020
2020-07-13,27.5,25,32,13,07,2020
2020-07-14,29.3,24,36,14,07,2020
2020-07-15,29.6,24,32,15,07,2020
2020-07-16,29.4,28,33,16,07,2020
2020-07-17,29.9,26,34,17,07,2020
2020-07-18,27.9,26,32,18,07,2020
2020-07-19,29.7,25,34,19,07,2020
2020-07-20,27.8,24,33,20,07,2020
2020-07-21,28,25,32,21,07,2020
2020-07-22,30.2,26,34,22,07,2020
2020-07-23,27.3,23,34,23,07,2020
2020-07-24,26.8,24,33,24,07,2020
2020-07-25,29.1,25,33,25,07,2020
2020-07-26,29.1,26,33,26,07,2020
2020-07-27,29.8,26,35,27,07,2020
2020-07-28,28.1,24,33,28,07,2020
2020-07-29,28.8,24,34,29,07,2020
2020-07-30,29.6,25,33,30,07,2020
2020-07-31,28.3,24,33,31,07,2020
2020-08-01,27.2,26,31,01,08,2020
2020-08-02,25.6,25,29,02,08,2020
2020-08-03,26.7,24,28,03,08,2020
2020-08-04,28.2,26,33,04,08,2020
2020-08-05,26.9,23,33,05,08,2020
2020-08-06,26.6,23,31,06,08,2020
2020-08-07,27.8,24,32,07,08,2020
2020-08-08,27,25,31,08,08,2020
2020-08-09,27.1,25,33,09,08,2020
2020-08-10,27.4,24,31,10,08,2020
2020-08-11,30.2,27,33,11,08,2020
2020-08-12,27.6,26,31,12,08,2020
2020-08-13,26.9,25,31,13,08,2020
